step,method,type,flit,BFED,BFCD,constraints,literals,timeSelection,timeSimplification,timeTotal
329,Espresso,AND,2,0.0,-888.0,943,2810,60,57,117
330,Espresso,AND,2,0.0,-886.0,943,2812,59,58,117
331,Espresso,AND,2,0.0,-884.0,943,2814,68,56,124
332,Espresso,AND,2,0.0,-882.0,943,2816,62,56,118
333,Espresso,AND,2,0.0,-880.0,943,2818,62,56,118
334,Espresso,AND,2,0.0,-878.0,943,2820,62,57,119
335,Espresso,AND,2,0.0,-876.0,943,2822,61,56,117
336,Espresso,AND,2,0.0,-874.0,943,2824,83,55,138
337,Espresso,AND,2,0.0,-872.0,943,2826,63,57,120
338,Espresso,AND,2,0.0,-870.0,943,2828,62,55,117
339,Espresso,AND,2,0.0,-868.0,943,2830,62,56,118
340,Espresso,AND,2,0.0,-866.0,943,2832,64,57,121
341,Espresso,AND,2,0.0,-864.0,943,2834,64,55,119
342,Espresso,AND,2,0.0,-862.0,943,2836,63,57,120
343,Espresso,AND,2,0.0,-860.0,943,2838,62,56,118
344,Espresso,AND,2,0.0,-858.0,943,2840,64,55,119
345,Espresso,AND,2,0.0,-856.0,943,2842,63,56,119
346,Espresso,AND,2,0.0,-854.0,943,2844,64,56,120
347,Espresso,AND,2,0.0,-852.0,943,2846,66,55,121
348,Espresso,AND,2,0.0,-850.0,943,2848,64,59,123
349,Espresso,AND,2,0.0,-848.0,943,2850,64,56,120
350,Espresso,AND,2,0.0,-846.0,943,2852,63,57,120
351,Espresso,AND,2,0.0,-844.0,943,2854,64,57,121
352,Espresso,AND,2,0.0,-842.0,943,2856,65,56,121
353,Espresso,AND,2,0.0,-840.0,943,2858,108,55,163
354,Espresso,AND,2,0.0,-838.0,943,2860,65,57,122
355,Espresso,AND,2,0.0,-836.0,943,2862,68,57,125
356,Espresso,AND,2,0.0,-834.0,943,2864,64,56,120
357,Espresso,AND,2,0.0,-832.0,943,2866,64,58,122
358,Espresso,AND,2,0.0,-830.0,943,2868,66,55,121
359,Espresso,AND,2,0.0,-828.0,943,2870,65,58,123
360,Espresso,AND,2,0.0,-826.0,943,2872,65,57,122
361,Espresso,AND,2,0.0,-824.0,943,2874,65,56,121
362,Espresso,AND,2,0.0,-822.0,943,2876,67,57,124
363,Espresso,AND,2,0.0,-820.0,943,2878,66,57,123
364,Espresso,AND,2,0.0,-818.0,943,2880,65,58,123
365,Espresso,AND,2,0.0,-816.0,943,2882,64,56,120
366,Espresso,AND,2,0.0,-814.0,943,2884,66,56,122
367,Espresso,AND,2,0.0,-812.0,943,2886,66,54,120
368,Espresso,AND,2,0.0,-810.0,943,2888,66,57,123
369,Espresso,AND,2,0.0,-808.0,943,2890,67,58,125
370,Espresso,AND,2,0.0,-806.0,943,2892,65,57,122
371,Espresso,AND,2,0.0,-804.0,943,2894,66,56,122
372,Espresso,AND,2,0.0,-802.0,943,2896,67,65,132
373,Espresso,AND,2,0.0,-800.0,943,2898,66,58,124
374,Espresso,AND,2,0.0,-798.0,943,2900,68,57,125
375,Espresso,AND,2,0.0,-796.0,943,2902,67,59,126
376,Espresso,AND,2,0.0,-794.0,943,2904,68,55,123
377,Espresso,AND,2,0.0,-792.0,943,2906,67,56,123
378,Espresso,AND,2,0.0,-790.0,943,2908,89,54,143
379,Espresso,AND,2,0.0,-788.0,943,2910,69,56,125
380,Espresso,AND,2,0.0,-786.0,943,2912,68,57,125
381,Espresso,AND,2,0.0,-784.0,943,2914,69,57,126
382,Espresso,AND,2,0.0,-782.0,943,2916,69,56,125
383,Espresso,AND,2,0.0,-780.0,943,2918,91,57,148
384,Espresso,AND,2,0.0,-778.0,943,2920,68,58,126
385,Espresso,AND,2,0.0,-776.0,943,2922,69,56,125
386,Espresso,AND,2,0.0,-774.0,943,2924,70,56,126
387,Espresso,AND,2,0.0,-772.0,943,2926,73,56,129
388,Espresso,AND,2,0.0,-770.0,943,2928,71,57,128
389,Espresso,AND,2,0.0,-768.0,943,2930,70,55,126
390,Espresso,AND,2,0.0,-766.0,943,2932,68,57,125
391,Espresso,AND,2,0.0,-764.0,943,2934,70,58,128
392,Espresso,AND,2,0.0,-762.0,943,2936,70,55,126
393,Espresso,AND,2,0.0,-760.0,943,2938,71,57,128
394,Espresso,AND,2,0.0,-758.0,943,2940,71,58,129
395,Espresso,AND,2,0.0,-756.0,943,2942,75,56,131
396,Espresso,AND,2,0.0,-754.0,943,2944,72,57,129
397,Espresso,AND,2,0.0,-752.0,943,2946,72,57,129
398,Espresso,AND,2,0.0,-750.0,943,2948,74,56,130
399,Espresso,AND,2,0.0,-748.0,943,2950,72,58,130
400,Espresso,AND,2,0.0,-746.0,943,2952,71,60,131
401,Espresso,AND,2,0.0,-744.0,943,2954,71,57,128
402,Espresso,AND,2,0.0,-742.0,943,2956,70,57,127
403,Espresso,AND,2,0.0,-740.0,943,2958,73,58,131
